Total_Molecules: 84
Total_Reactions: 734
Sorting by     : TP Descending
************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 4.53e+12

  R572	S	+ CO2		= SO	+ CO		5.642285e-17
  R578	HSO	+ O		= OH	+ SO		4.395812e-17
  R576	HSO	+ H		= H2	+ SO		1.599329e-17
  R571	S	+ HO2		= SO	+ OH		2.101712e-18
  R574	HSO	+ OH		= H2O	+ SO		5.446662e-19
  R537	S	+ O3		= O2	+ SO		1.287839e-19
  R8	C	+ SO2		= CO	+ SO		2.007939e-23
  R535	S	+ NO2		= NO	+ SO		6.700012e-25
  R573	HSO	+ NO		= HNO	+ SO		3.111461e-25
  R268	HS	+ O2		= SO	+ OH		1.859572e-25
  R548	SO2	+ CH2		= CH2O	+ SO		3.932026e-28
  R547	SO2	+ CH		= CHO	+ SO		6.955439e-29
  R446	O	+ S2		= S	+ SO		1.151319e-29
  R553	SO2	+ O		= SO	+ O2		2.746715e-34
  R475	OCS	+ O		= CO	+ SO		5.836153e-35
  R549	SO2	+ CN		= CNO	+ SO		2.112192e-36
  R467	O(1D)	+ OCS		= CO	+ SO		3.493740e-42
  R579	HSO	+ S		= HS	+ SO		2.248084e-44
  R577	HSO	+ HS		= H2S	+ SO		8.914937e-48
  R563	SO21	+ SO2		= SO	+ SO3		7.457921e-50
  R564	SO23	+ SO2		= SO	+ SO3		8.817106e-51
  R534	S	+ NO		= SO	+ N		2.219429e-63
  T42	HSO			= SO	+ H		1.729503e-65

SO				LOSS RXS		INT RX RATE	TL = 1.73e-15

  M46	SO	+ O		= SO2			7.481875e-16
  R528	OH	+ SO		= SO2	+ H		4.125027e-16
  P51	SO			= S	+ O		2.817270e-16
  M51	H	+ SO		= HSO			2.400618e-16
  M47	SO	+ OH		= HSO2			4.867999e-17
  R543	SO	+ CHO		= HSO	+ CO		8.161804e-19
  R545	SO	+ O3		= SO2	+ O2		5.219955e-22
  R544	SO	+ O2		= SO2	+ O		4.778543e-22
  R541	SO	+ NO2		= SO2	+ NO		4.564245e-25
  R559	SO	+ SO		= SO2	+ S		1.999609e-45 (x2)
  R557	SO3	+ SO		= SO2	+ SO2		1.523393e-46

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 4.08e-16

  P51	SO			= S	+ O		2.817270e-16
  R560	HS	+ H		= H2	+ S		1.260365e-16
  P53	S3			= S2	+ S		1.587905e-29
  R446	O	+ S2		= S	+ SO		1.151319e-29
  P52	S2			= S	+ S		1.087438e-29 (x2)
  P31	OCS			= CO	+ S		2.527699e-32
  R125	CS	+ O		= CO	+ S		3.825598e-45
  R559	SO	+ SO		= SO2	+ S		1.999609e-45
  R264	HS	+ HS		= S	+ H2S		3.858347e-46
  T58	H2S			= H2	+ S		3.835254e-74
  T60	OCS			= CO	+ S		2.095642e-84

S				LOSS RXS		INT RX RATE	TL = 4.02e-16

  R536	S	+ O2		= SO	+ O		2.513792e-16
  R527	OH	+ S		= H	+ SO		6.689712e-17
  R572	S	+ CO2		= SO	+ CO		5.642285e-17
  R569	S	+ CHO		= HS	+ CO		2.341885e-17
  R570	S	+ HO2		= HS	+ O2		2.101712e-18
  R571	S	+ HO2		= SO	+ OH		2.101712e-18
  R537	S	+ O3		= O2	+ SO		1.287839e-19
  R535	S	+ NO2		= NO	+ SO		6.700012e-25
  R533	S	+ HS		= H	+ S2		2.609426e-43
  M45	S	+ S		= S2			6.126509e-44 (x2)
  R579	HSO	+ S		= HS	+ SO		2.248084e-44
  M52	S	+ S2		= S3			2.426342e-58
  M53	S	+ S3		= S4			1.922619e-58
  R538	S	+ OCS		= CO	+ S2		2.700340e-61
  R534	S	+ NO		= SO	+ N		2.219429e-63

************************************************************

HSO				PRODUCTION RXS		INT RX RATE	TP = 2.41e-16

  M51	H	+ SO		= HSO			2.400618e-16
  R543	SO	+ CHO		= HSO	+ CO		8.161804e-19
  R263	HS	+ HO2		= OH	+ HSO		5.937858e-21
  R269	HS	+ O3		= O2	+ HSO		8.611152e-23
  R265	HS	+ NO2		= NO	+ HSO		3.771445e-27
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

HSO				LOSS RXS		INT RX RATE	TL = 2.41e-16

  R575	HSO	+ H		= HS	+ OH		1.799245e-16
  R578	HSO	+ O		= OH	+ SO		4.395812e-17
  R576	HSO	+ H		= H2	+ SO		1.599329e-17
  R574	HSO	+ OH		= H2O	+ SO		5.446662e-19
  P49	HSO			= HS	+ O		4.576859e-19
  R558	HSO	+ O2		= OH	+ SO2		1.180450e-21
  R271	HSO	+ O3		= HS	+ O2	+ O2	6.565673e-24
  R216	HSO	+ O3		= HSO2	+ O2		2.813859e-24
  R573	HSO	+ NO		= HNO	+ SO		3.111461e-25
  R270	HSO	+ NO2		= HSO2	+ NO		4.972646e-28
  R579	HSO	+ S		= HS	+ SO		2.248084e-44
  R577	HSO	+ HS		= H2S	+ SO		8.914937e-48
  T42	HSO			= SO	+ H		1.729503e-65

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 2.06e-16

  R575	HSO	+ H		= HS	+ OH		1.799245e-16
  R569	S	+ CHO		= HS	+ CO		2.341885e-17
  R570	S	+ HO2		= HS	+ O2		2.101712e-18
  P49	HSO			= HS	+ O		4.576859e-19
  R230	H2S	+ H		= H2	+ HS		3.805487e-19
  P45	H2S			= HS	+ H		5.690204e-20
  R232	H2S	+ OH		= H2O	+ HS		3.917642e-21
  R231	H2S	+ O		= OH	+ HS		1.447499e-22
  R271	HSO	+ O3		= HS	+ O2	+ O2	6.565673e-24
  R229	H2S	+ CH2		= HS	+ CH3		5.554195e-33
  R228	H2S	+ CH		= HS	+ CH2		4.514174e-35
  R473	OCS	+ OH		= CO2	+ HS		4.983296e-37
  R4	C	+ H2S		= CH	+ HS		4.937967e-37
  R579	HSO	+ S		= HS	+ SO		2.248084e-44
  T59	H2S			= HS	+ H		6.424234e-73

HS				LOSS RXS		INT RX RATE	TL = 2.06e-16

  R560	HS	+ H		= H2	+ S		1.260365e-16
  R266	HS	+ O		= H	+ SO		7.983472e-17
  R272	HS	+ CH2O		= H2S	+ CHO		3.558112e-19
  R267	HS	+ CHO		= H2S	+ CO		9.275610e-20
  R263	HS	+ HO2		= OH	+ HSO		5.937858e-21
  M21	HS	+ O2		= HSO2			1.375943e-21
  R269	HS	+ O3		= O2	+ HSO		8.611152e-23
  R268	HS	+ O2		= SO	+ OH		1.859572e-25
  R265	HS	+ NO2		= NO	+ HSO		3.771445e-27
  R533	S	+ HS		= H	+ S2		2.609426e-43
  R264	HS	+ HS		= S	+ H2S		3.858347e-46 (x2)
  R577	HSO	+ HS		= H2S	+ SO		8.914937e-48

************************************************************

HSO2				PRODUCTION RXS		INT RX RATE	TP = 9.65e-17

  M47	SO	+ OH		= HSO2			4.867999e-17
  M48	SO2	+ H		= HSO2			4.783070e-17
  M21	HS	+ O2		= HSO2			1.375943e-21
  R216	HSO	+ O3		= HSO2	+ O2		2.813859e-24
  R551	SO2	+ HO2		= HSO2	+ O2		6.348477e-27
  R270	HSO	+ NO2		= HSO2	+ NO		4.972646e-28

HSO2				LOSS RXS		INT RX RATE	TL = 7.03e-17

  R273	HSO2	+ O2		= HO2	+ SO2		5.722587e-17
  T43	HSO2			= SO2	+ H		1.305020e-17

************************************************************

SO3				PRODUCTION RXS		INT RX RATE	TP = 3.90e-17

  R567	HSO3	+ H		= H2	+ SO3		1.699272e-17
  R274	HSO3	+ O		= OH	+ SO3		9.697891e-18
  M49	SO2	+ O		= SO3			9.064739e-18
  P50	H2SO4			= SO3	+ H2O		2.859190e-18
  R275	HSO3	+ O2		= HO2	+ SO3		3.632061e-19
  R566	HSO3	+ OH		= H2O	+ SO3		4.869424e-20
  R562	SO21	+ O2		= O	+ SO3		1.536820e-28
  R563	SO21	+ SO2		= SO	+ SO3		7.457921e-50
  R552	SO2	+ NO2		= SO3	+ NO		2.559225e-50
  R564	SO23	+ SO2		= SO	+ SO3		8.817106e-51

SO3				LOSS RXS		INT RX RATE	TL = 3.89e-17

  R565	SO3	+ H2O		= H2SO4			3.639237e-17
  P30	SO3			= SO2	+ O		2.463985e-18
  R554	SO3	+ H		= OH	+ SO2		6.637727e-20
  R557	SO3	+ SO		= SO2	+ SO2		1.523393e-46
  R556	SO3	+ OH		= HO2	+ SO2		1.356766e-50
  R555	SO3	+ O		= SO2	+ O2		9.177793e-52
  T41	SO3			= SO2	+ O		1.229952e-71

************************************************************

H2SO4				PRODUCTION RXS		INT RX RATE	TP = 3.64e-17

  R565	SO3	+ H2O		= H2SO4			3.639237e-17

H2SO4				LOSS RXS		INT RX RATE	TL = 2.86e-18

  P50	H2SO4			= SO3	+ H2O		2.859190e-18

************************************************************

HSO3				PRODUCTION RXS		INT RX RATE	TP = 2.71e-17

  M50	SO2	+ OH		= HSO3			2.710323e-17

HSO3				LOSS RXS		INT RX RATE	TL = 2.71e-17

  R567	HSO3	+ H		= H2	+ SO3		1.699272e-17
  R274	HSO3	+ O		= OH	+ SO3		9.697891e-18
  R275	HSO3	+ O2		= HO2	+ SO3		3.632061e-19
  R566	HSO3	+ OH		= H2O	+ SO3		4.869424e-20
  T53	HSO3			= OH	+ SO2		1.506826e-23

************************************************************

H2S				PRODUCTION RXS		INT RX RATE	TP = 4.49e-19

  R272	HS	+ CH2O		= H2S	+ CHO		3.558112e-19
  R267	HS	+ CHO		= H2S	+ CO		9.275610e-20
  R264	HS	+ HS		= S	+ H2S		3.858347e-46
  R577	HSO	+ HS		= H2S	+ SO		8.914937e-48
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00

H2S				LOSS RXS		INT RX RATE	TL = 4.42e-19

  R230	H2S	+ H		= H2	+ HS		3.805487e-19
  P45	H2S			= HS	+ H		5.690204e-20
  R232	H2S	+ OH		= H2O	+ HS		3.917642e-21
  R231	H2S	+ O		= OH	+ HS		1.447499e-22
  R229	H2S	+ CH2		= HS	+ CH3		5.554195e-33
  R228	H2S	+ CH		= HS	+ CH2		4.514174e-35
  R4	C	+ H2S		= CH	+ HS		4.937967e-37
  T59	H2S			= HS	+ H		6.424234e-73
  T58	H2S			= H2	+ S		3.835254e-74

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 1.59e-29

  P53	S3			= S2	+ S		1.587905e-29
  R533	S	+ HS		= H	+ S2		2.609426e-43
  M45	S	+ S		= S2			6.126509e-44
  P54	S4			= S2	+ S2		4.563156e-58 (x2)
  R538	S	+ OCS		= CO	+ S2		2.700340e-61

S2				LOSS RXS		INT RX RATE	TL = 2.24e-29

  R446	O	+ S2		= S	+ SO		1.151319e-29
  P52	S2			= S	+ S		1.087438e-29
  M52	S	+ S2		= S3			2.426342e-58
  M54	S2	+ S2		= S4			2.883093e-71 (x2)

************************************************************

OCS				PRODUCTION RXS		INT RX RATE	TP = 5.40e-32

  R546	SO2	+ C2H		= CO	+ OCS	+ H	5.403189e-32
  R540	CS	+ O2		= OCS	+ O		5.568914e-52
  R126	CS	+ O3		= O2	+ OCS		3.832946e-53
  R542	CS	+ NO2		= OCS	+ NO		5.535049e-60
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

OCS				LOSS RXS		INT RX RATE	TL = 2.53e-32

  P31	OCS			= CO	+ S		2.527699e-32
  R475	OCS	+ O		= CO	+ SO		5.836153e-35
  R473	OCS	+ OH		= CO2	+ HS		4.983296e-37
  R467	O(1D)	+ OCS		= CO	+ SO		3.493740e-42
  R474	OCS	+ CH		= CHO	+ CS		7.782807e-45
  R7	C	+ OCS		= CO	+ CS		5.347578e-47
  R538	S	+ OCS		= CO	+ S2		2.700340e-61
  T60	OCS			= CO	+ S		2.095642e-84

************************************************************

C2				PRODUCTION RXS		INT RX RATE	TP = 9.97e-33

  R128	H	+ C2H		= H2	+ C2		9.972892e-33
  R2	C	+ CN		= C2	+ N		4.217915e-48

C2				LOSS RXS		INT RX RATE	TL = 9.97e-33

  R608	C2	+ CH4		= C2H	+ CH3		9.972892e-33
  R276	N	+ C2		= CN	+ C		3.283467e-43

************************************************************

N2H2				PRODUCTION RXS		INT RX RATE	TP = 1.42e-40

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		1.421082e-40

N2H2				LOSS RXS		INT RX RATE	TL = 1.42e-40

  P67	N2H2			= N2	+ H2		1.421081e-40

************************************************************

CS				PRODUCTION RXS		INT RX RATE	TP = 7.84e-45

  R474	OCS	+ CH		= CHO	+ CS		7.782807e-45
  R7	C	+ OCS		= CO	+ CS		5.347578e-47

CS				LOSS RXS		INT RX RATE	TL = 3.83e-45

  R125	CS	+ O		= CO	+ S		3.825598e-45
  R540	CS	+ O2		= OCS	+ O		5.568914e-52
  R126	CS	+ O3		= O2	+ OCS		3.832946e-53
  R542	CS	+ NO2		= OCS	+ NO		5.535049e-60

************************************************************

S3				PRODUCTION RXS		INT RX RATE	TP = 2.43e-58

  M52	S	+ S2		= S3			2.426342e-58

S3				LOSS RXS		INT RX RATE	TL = 1.59e-29

  P53	S3			= S2	+ S		1.587905e-29
  M53	S	+ S3		= S4			1.922619e-58

************************************************************

S4				PRODUCTION RXS		INT RX RATE	TP = 1.92e-58

  M53	S	+ S3		= S4			1.922619e-58
  M54	S2	+ S2		= S4			2.883093e-71

S4				LOSS RXS		INT RX RATE	TL = 4.56e-58

  P54	S4			= S2	+ S2		4.563156e-58
  M55	S4	+ S4		= S8			2.372816e-130 (x2)

************************************************************

S8				PRODUCTION RXS		INT RX RATE	TP = 2.37e-130

  M55	S4	+ S4		= S8			2.372816e-130

S8				LOSS RXS		INT RX RATE	TL = 0.00e+00


************************************************************

CH3S				PRODUCTION RXS		INT RX RATE	TP = 0.00e+00

  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

CH3S				LOSS RXS		INT RX RATE	TL = 0.00e+00

  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R90	CH3S	+ O3		= CH3O	+ SO2		0.000000e+00

************************************************************

CH4S				PRODUCTION RXS		INT RX RATE	TP = 0.00e+00


CH4S				LOSS RXS		INT RX RATE	TL = 0.00e+00

  R102	CH4S	+ CN		= HCN	+ CH3S		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00
  R105	CH4S	+ NO3		= CH3S	+ HNO3		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

